session,date,year,dt,exit_dt,side,R,rpct,entry,spread,gross,cost,net,Rmult,exit,entry_hour
LON,2019-08-30 00:00:00+00:00,2019,2019-08-30 13:00:00+00:00,2019-08-30 17:07:00+00:00,1,7.192999999999984,0.47146350725742686,1529.278,0.345,-7.192999999999984,0.435,-7.627999999999983,-1.0604754622549701,sl,13
NY,2019-08-30 00:00:00+00:00,2019,2019-08-30 17:05:00+00:00,2019-08-30 20:59:00+00:00,-1,10.317000000000007,0.6753436355694667,1522.425,0.34,2.4269999999999072,0.43000000000000005,1.996999999999907,0.19356402054859995,time,17
ASIA,2019-09-02 00:00:00+00:00,2019,2019-09-02 07:03:00+00:00,2019-09-02 15:59:00+00:00,-1,7.157000000000153,0.4691141697497986,1522.515,0.33,-4.829999999999927,0.42000000000000004,-5.249999999999927,-0.7335475757998904,time,7
LON,2019-09-02 00:00:00+00:00,2019,2019-09-02 13:39:00+00:00,2019-09-02 18:17:00+00:00,1,6.9529999999999745,0.456437586063861,1526.445,0.345,2.2530000000001564,0.435,1.8180000000001564,0.2614698691212661,time,13
ASIA,2019-09-03 00:00:00+00:00,2019,2019-09-03 07:00:00+00:00,2019-09-03 07:57:00+00:00,1,5.370000000000118,0.35222864686845706,1526.988,0.33,4.027500000000089,0.42000000000000004,3.6075000000000887,0.6717877094972085,tp,7
LON,2019-09-03 00:00:00+00:00,2019,2019-09-03 13:03:00+00:00,2019-09-03 14:00:00+00:00,1,7.887000000000171,0.5152374861230211,1534.155,0.345,5.915250000000128,0.435,5.480250000000129,0.6948459490300507,tp,13
ASIA,2019-09-04 00:00:00+00:00,2019,2019-09-04 07:00:00+00:00,2019-09-04 13:55:00+00:00,-1,9.339999999999918,0.6047663466046603,1537.298,0.33,-9.339999999999918,0.42000000000000004,-9.759999999999918,-1.0449678800856534,sl,7
LON,2019-09-04 00:00:00+00:00,2019,2019-09-04 13:00:00+00:00,2019-09-04 14:07:00+00:00,1,5.643000000000029,0.3670998691605256,1542.868,0.345,4.232250000000022,0.435,3.7972500000000218,0.6729133439659759,tp,13
NY,2019-09-04 00:00:00+00:00,2019,2019-09-04 17:10:00+00:00,2019-09-04 17:46:00+00:00,1,7.777999999999793,0.5030244211280049,1549.848,0.34,5.8334999999998445,0.43000000000000005,5.403499999999845,0.6947158652609912,tp,17
ASIA,2019-09-05 00:00:00+00:00,2019,2019-09-05 07:57:00+00:00,2019-09-05 13:36:00+00:00,-1,9.926999999999907,0.6422371034103788,1540.855,0.33,7.44524999999993,0.42000000000000004,7.0252499999999305,0.7076911453611359,tp,7
LON,2019-09-05 00:00:00+00:00,2019,2019-09-05 13:00:00+00:00,2019-09-05 13:49:00+00:00,-1,11.950000000000045,0.7745778895658987,1536.635,0.345,8.962500000000034,0.435,8.527500000000034,0.7135983263598328,tp,13
ASIA,2019-09-06 00:00:00+00:00,2019,2019-09-06 07:00:00+00:00,2019-09-06 12:17:00+00:00,-1,7.567000000000007,0.49886381354663395,1508.348,0.33,5.6752500000000055,0.42000000000000004,5.2552500000000055,0.6944958371877892,tp,7
LON,2019-09-06 00:00:00+00:00,2019,2019-09-06 13:00:00+00:00,2019-09-06 13:35:00+00:00,1,9.179999999999836,0.6090391197768468,1517.848,0.345,6.884999999999877,0.435,6.449999999999878,0.7026143790849665,tp,13
NY,2019-09-06 00:00:00+00:00,2019,2019-09-06 17:18:00+00:00,2019-09-06 20:59:00+00:00,-1,16.962999999999965,1.1149887193636208,1510.755,0.34,4.357000000000198,0.43000000000000005,3.927000000000198,0.23150386134529305,time,17
ASIA,2019-09-09 00:00:00+00:00,2019,2019-09-09 07:37:00+00:00,2019-09-09 11:45:00+00:00,-1,7.123000000000047,0.47191686465994115,1505.345,0.33,-7.123000000000047,0.42000000000000004,-7.543000000000047,-1.0589639196967566,sl,7
LON,2019-09-09 00:00:00+00:00,2019,2019-09-09 13:00:00+00:00,2019-09-09 14:18:00+00:00,1,9.569999999999936,0.634380225026262,1515.255,0.345,-9.569999999999936,0.435,-10.004999999999937,-1.0454545454545459,sl,13
LON,2019-09-10 00:00:00+00:00,2019,2019-09-10 13:17:00+00:00,2019-09-10 16:46:00+00:00,1,6.429999999999836,0.4303523174843642,1497.088,0.345,-6.429999999999836,0.435,-6.864999999999836,-1.0676516329704526,sl,13
NY,2019-09-10 00:00:00+00:00,2019,2019-09-10 19:04:00+00:00,2019-09-10 22:59:00+00:00,-1,11.223000000000184,0.7505040746106028,1489.048,0.35,1.6700000000000728,0.44,1.2300000000000728,0.10959636460839817,time,19
LON,2019-09-11 00:00:00+00:00,2019,2019-09-11 13:12:00+00:00,2019-09-11 14:08:00+00:00,-1,5.802999999999884,0.388906524600022,1487.405,0.345,-5.802999999999884,0.435,-6.237999999999883,-1.0749612269515783,sl,13
NY,2019-09-11 00:00:00+00:00,2019,2019-09-11 19:01:00+00:00,2019-09-11 22:59:00+00:00,1,10.812999999999874,0.7243163985579198,1497.625,0.35,-0.8669999999999618,0.44,-1.3069999999999617,-0.12087302321279728,time,19
ASIA,2019-09-12 00:00:00+00:00,2019,2019-09-12 07:00:00+00:00,2019-09-12 11:47:00+00:00,1,9.086999999999989,0.6083748349535537,1500.565,0.33,6.815249999999992,0.42000000000000004,6.395249999999992,0.7037801254539452,tp,7
LON,2019-09-12 00:00:00+00:00,2019,2019-09-12 13:00:00+00:00,2019-09-12 15:41:00+00:00,1,13.700000000000045,0.9111861474751086,1516.445,0.345,-13.700000000000045,0.435,-14.135000000000046,-1.0317518248175181,sl,13
ASIA,2019-09-13 00:00:00+00:00,2019,2019-09-13 07:00:00+00:00,2019-09-13 11:56:00+00:00,1,5.466999999999871,0.36508630388743285,1504.758,0.33,4.100249999999903,0.42000000000000004,3.680249999999903,0.6731754161331608,tp,7
LON,2019-09-13 00:00:00+00:00,2019,2019-09-13 13:00:00+00:00,2019-09-13 14:34:00+00:00,-1,7.570000000000164,0.502867883662166,1499.905,0.345,5.677500000000123,0.435,5.242500000000123,0.6925363276089841,tp,13
NY,2019-09-13 00:00:00+00:00,2019,2019-09-13 18:38:00+00:00,2019-09-13 20:59:00+00:00,-1,17.823000000000093,1.1910553003290503,1488.155,0.345,-0.3450000000000273,0.435,-0.7800000000000273,-0.0437636761487978,time,18
ASIA,2019-09-16 00:00:00+00:00,2019,2019-09-16 08:40:00+00:00,2019-09-16 15:59:00+00:00,-1,10.907000000000153,0.7244498169304536,1500.848,0.33,-2.9400000000000546,0.42000000000000004,-3.3600000000000545,-0.3080590446502253,time,8
LON,2019-09-16 00:00:00+00:00,2019,2019-09-16 13:46:00+00:00,2019-09-16 15:06:00+00:00,-1,6.133000000000038,0.407971747999692,1498.085,0.345,-6.133000000000038,0.435,-6.568000000000038,-1.0709277678134677,sl,13
ASIA,2019-09-17 00:00:00+00:00,2019,2019-09-17 07:00:00+00:00,2019-09-17 09:27:00+00:00,-1,4.7000000000000455,0.31366993951587396,1494.238,0.33,-4.7000000000000455,0.42000000000000004,-5.120000000000045,-1.0893617021276587,sl,7
LON,2019-09-17 00:00:00+00:00,2019,2019-09-17 13:00:00+00:00,2019-09-17 19:59:00+00:00,1,7.329999999999927,0.489290851744293,1501.915,0.345,0.1330000000000382,0.435,-0.3019999999999618,-0.041200545702587285,time,13
ASIA,2019-09-18 00:00:00+00:00,2019,2019-09-18 10:52:00+00:00,2019-09-18 12:28:00+00:00,-1,3.040000000000191,0.202382215090333,1500.358,0.33,-3.040000000000191,0.42000000000000004,-3.460000000000191,-1.1381578947368334,sl,10
LON,2019-09-18 00:00:00+00:00,2019,2019-09-18 13:00:00+00:00,2019-09-18 14:31:00+00:00,1,3.5499999999999545,0.23640484672288573,1504.345,0.345,2.662499999999966,0.435,2.227499999999966,0.6274647887323928,tp,13
NY,2019-09-18 00:00:00+00:00,2019,2019-09-18 18:01:00+00:00,2019-09-18 18:13:00+00:00,-1,7.51299999999992,0.49844161253479613,1502.728,0.345,5.63474999999994,0.435,5.19974999999994,0.6921003593770791,tp,18
ASIA,2019-09-19 00:00:00+00:00,2019,2019-09-19 07:02:00+00:00,2019-09-19 12:20:00+00:00,1,8.3900000000001,0.5619608510170425,1497.368,0.33,6.292500000000075,0.42000000000000004,5.872500000000075,0.6999404052443391,tp,7
LON,2019-09-19 00:00:00+00:00,2019,2019-09-19 13:00:00+00:00,2019-09-19 19:59:00+00:00,1,8.643000000000029,0.5772908886320891,1503.078,0.345,-4.462999999999965,0.435,-4.897999999999965,-0.5667013768367406,time,13
ASIA,2019-09-20 00:00:00+00:00,2019,2019-09-20 07:19:00+00:00,2019-09-20 15:59:00+00:00,1,7.625,0.507490139406506,1506.025,0.33,-3.810000000000173,0.42000000000000004,-4.230000000000173,-0.5547540983606783,time,7
LON,2019-09-20 00:00:00+00:00,2019,2019-09-20 13:06:00+00:00,2019-09-20 17:15:00+00:00,-1,6.860000000000127,0.4561659064496418,1499.298,0.345,-6.860000000000127,0.435,-7.295000000000127,-1.0634110787172,sl,13
NY,2019-09-20 00:00:00+00:00,2019,2019-09-20 17:14:00+00:00,2019-09-20 17:17:00+00:00,1,5.803000000000111,0.38625075871725495,1505.538,0.34,4.352250000000083,0.43000000000000005,3.922250000000083,0.6759003963467186,tp,17
ASIA,2019-09-23 00:00:00+00:00,2019,2019-09-23 08:15:00+00:00,2019-09-23 14:53:00+00:00,1,7.914999999999964,0.522219982842027,1519.745,0.33,5.936249999999973,0.42000000000000004,5.516249999999973,0.6969361970941248,tp,8
LON,2019-09-23 00:00:00+00:00,2019,2019-09-23 13:53:00+00:00,2019-09-23 19:59:00+00:00,1,9.680000000000064,0.6374404367720843,1522.045,0.345,2.602999999999838,0.435,2.167999999999838,0.22396694214874213,time,13
ASIA,2019-09-24 00:00:00+00:00,2019,2019-09-24 07:36:00+00:00,2019-09-24 09:42:00+00:00,1,2.8099999999999454,0.1847622793100289,1522.315,0.33,-2.8099999999999454,0.42000000000000004,-3.2299999999999454,-1.1494661921708214,sl,7
LON,2019-09-24 00:00:00+00:00,2019,2019-09-24 13:14:00+00:00,2019-09-24 14:16:00+00:00,-1,4.362999999999829,0.28677529200872715,1518.398,0.345,-4.362999999999829,0.435,-4.797999999999829,-1.0997020398808197,sl,13
LON,2019-09-25 00:00:00+00:00,2019,2019-09-25 13:00:00+00:00,2019-09-25 14:31:00+00:00,-1,5.042999999999893,0.32953640624946,1526.398,0.345,3.7822499999999195,0.435,3.3472499999999195,0.6637418203450308,tp,13
ASIA,2019-09-26 00:00:00+00:00,2019,2019-09-26 07:17:00+00:00,2019-09-26 12:06:00+00:00,-1,4.65300000000002,0.30836926364765666,1506.248,0.33,3.489750000000015,0.42000000000000004,3.069750000000015,0.6597356544165058,tp,7
LON,2019-09-26 00:00:00+00:00,2019,2019-09-26 13:38:00+00:00,2019-09-26 17:01:00+00:00,1,5.3400000000001455,0.3541901246690525,1510.965,0.345,-5.3400000000001455,0.435,-5.775000000000145,-1.0814606741573012,sl,13
NY,2019-09-26 00:00:00+00:00,2019,2019-09-26 17:01:00+00:00,2019-09-26 22:59:00+00:00,-1,6.476999999999862,0.4293274827530184,1505.348,0.34,-0.049999999999954525,0.43000000000000005,-0.4799999999999546,-0.07410838351087924,time,17
ASIA,2019-09-27 00:00:00+00:00,2019,2019-09-27 07:00:00+00:00,2019-09-27 09:52:00+00:00,-1,2.7029999999999745,0.1794851482135927,1497.335,0.33,2.027249999999981,0.42000000000000004,1.607249999999981,0.5946170921198654,tp,7
LON,2019-09-27 00:00:00+00:00,2019,2019-09-27 13:16:00+00:00,2019-09-27 15:38:00+00:00,-1,9.163000000000011,0.6124913052983383,1489.725,0.345,-9.163000000000011,0.435,-9.598000000000011,-1.047473534868493,sl,13
NY,2019-09-27 00:00:00+00:00,2019,2019-09-27 17:00:00+00:00,2019-09-27 20:59:00+00:00,1,15.777000000000044,1.056243737698928,1502.698,0.34,-6.2000000000000455,0.43000000000000005,-6.630000000000045,-0.42023198326678246,time,17
ASIA,2019-09-30 00:00:00+00:00,2019,2019-09-30 07:00:00+00:00,2019-09-30 09:15:00+00:00,-1,6.1599999999998545,0.41241052011180784,1490.565,0.33,4.619999999999891,0.42000000000000004,4.199999999999891,0.6818181818181802,tp,7
LON,2019-09-30 00:00:00+00:00,2019,2019-09-30 15:09:00+00:00,2019-09-30 15:31:00+00:00,-1,14.169999999999845,0.952180667095749,1479.515,0.355,10.627499999999884,0.445,10.182499999999884,0.7185956245589269,tp,15
NY,2019-09-30 00:00:00+00:00,2019,2019-09-30 17:27:00+00:00,2019-09-30 22:59:00+00:00,-1,21.386999999999944,1.4473231791806715,1465.855,0.34,-7.022999999999911,0.43000000000000005,-7.452999999999911,-0.34848272314957357,time,17
ASIA,2019-10-01 00:00:00+00:00,2019,2019-10-01 07:17:00+00:00,2019-10-01 14:02:00+00:00,-1,12.84699999999998,0.8751791574762422,1461.625,0.33,-12.84699999999998,0.42000000000000004,-13.26699999999998,-1.0326924573830467,sl,7
LON,2019-10-01 00:00:00+00:00,2019,2019-10-01 14:00:00+00:00,2019-10-01 14:39:00+00:00,1,11.086999999999989,0.7569088550546433,1472.198,0.36,8.315249999999992,0.45,7.865249999999992,0.7094119238748082,tp,14
ASIA,2019-10-02 00:00:00+00:00,2019,2019-10-02 07:22:00+00:00,2019-10-02 11:19:00+00:00,1,6.160000000000082,0.4167342885826898,1482.005,0.33,4.620000000000061,0.42000000000000004,4.2000000000000615,0.6818181818181828,tp,7
LON,2019-10-02 00:00:00+00:00,2019,2019-10-02 13:00:00+00:00,2019-10-02 15:31:00+00:00,1,12.089999999999918,0.8153274291338676,1492.368,0.345,9.067499999999939,0.435,8.632499999999938,0.714019851116625,tp,13
NY,2019-10-02 00:00:00+00:00,2019,2019-10-02 17:32:00+00:00,2019-10-02 22:59:00+00:00,1,12.710000000000036,0.8489904045965607,1503.148,0.34,-3.769999999999982,0.43000000000000005,-4.1999999999999815,-0.33044846577497794,time,17
ASIA,2019-10-03 00:00:00+00:00,2019,2019-10-03 07:00:00+00:00,2019-10-03 08:50:00+00:00,-1,5.126999999999953,0.34184337042805496,1497.495,0.33,-5.126999999999953,0.42000000000000004,-5.546999999999953,-1.0819192510239914,sl,7
LON,2019-10-03 00:00:00+00:00,2019,2019-10-03 14:00:00+00:00,2019-10-03 14:04:00+00:00,1,8.819999999999936,0.5877142846595562,1509.098,0.36,6.614999999999952,0.45,6.164999999999952,0.6989795918367343,tp,14
ASIA,2019-10-04 00:00:00+00:00,2019,2019-10-04 10:44:00+00:00,2019-10-04 12:17:00+00:00,1,3.466999999999871,0.22985137728766844,1509.988,0.33,-3.466999999999871,0.42000000000000004,-3.886999999999871,-1.1211421978655944,sl,10
LON,2019-10-04 00:00:00+00:00,2019,2019-10-04 13:00:00+00:00,2019-10-04 13:21:00+00:00,-1,3.4829999999999472,0.23083469179479144,1498.305,0.345,-3.4829999999999472,0.435,-3.9179999999999473,-1.1248923341946617,sl,13
ASIA,2019-10-07 00:00:00+00:00,2019,2019-10-07 07:20:00+00:00,2019-10-07 11:06:00+00:00,-1,5.1469999999999345,0.34155645572890236,1503.235,0.33,3.860249999999951,0.42000000000000004,3.440249999999951,0.6683990674179123,tp,7
LON,2019-10-07 00:00:00+00:00,2019,2019-10-07 13:07:00+00:00,2019-10-07 17:39:00+00:00,-1,10.419999999999845,0.6939269097396779,1496.775,0.345,7.814999999999884,0.435,7.379999999999884,0.7082533589251434,tp,13
NY,2019-10-07 00:00:00+00:00,2019,2019-10-07 17:32:00+00:00,2019-10-07 17:39:00+00:00,-1,8.423000000000002,0.5615489880712342,1495.278,0.34,6.317250000000001,0.43000000000000005,5.887250000000002,0.6989493054731094,tp,17
ASIA,2019-10-08 00:00:00+00:00,2019,2019-10-08 07:41:00+00:00,2019-10-08 08:51:00+00:00,1,6.992999999999938,0.46893780479615743,1494.035,0.33,5.244749999999954,0.42000000000000004,4.824749999999954,0.6899399399399394,tp,7
LON,2019-10-08 00:00:00+00:00,2019,2019-10-08 13:12:00+00:00,2019-10-08 19:59:00+00:00,1,15.843000000000075,1.0564765644350427,1506.818,0.345,-0.8799999999998818,0.435,-1.3149999999998818,-0.08300195670011208,time,13
NY,2019-10-08 00:00:00+00:00,2019,2019-10-08 17:23:00+00:00,2019-10-08 18:57:00+00:00,-1,10.002999999999929,0.665168614987868,1498.435,0.34,-10.002999999999929,0.43000000000000005,-10.432999999999929,-1.0429871038688396,sl,17
ASIA,2019-10-09 00:00:00+00:00,2019,2019-10-09 07:03:00+00:00,2019-10-09 09:11:00+00:00,1,4.826999999999998,0.32054646328382286,1508.718,0.33,-4.826999999999998,0.42000000000000004,-5.246999999999998,-1.0870105655686761,sl,7
NY,2019-10-09 00:00:00+00:00,2019,2019-10-09 17:00:00+00:00,2019-10-09 19:16:00+00:00,-1,5.233000000000175,0.3472076928786511,1503.398,0.34,-5.233000000000175,0.43000000000000005,-5.663000000000174,-1.082170838906934,sl,17
ASIA,2019-10-10 00:00:00+00:00,2019,2019-10-10 07:06:00+00:00,2019-10-10 13:32:00+00:00,-1,8.539999999999964,0.5659259716588027,1505.305,0.33,6.404999999999973,0.42000000000000004,5.984999999999973,0.7008196721311474,tp,7
LON,2019-10-10 00:00:00+00:00,2019,2019-10-10 13:00:00+00:00,2019-10-10 13:32:00+00:00,-1,5.393000000000029,0.3576696210595945,1503.105,0.345,4.044750000000022,0.435,3.6097500000000218,0.6693398850361584,tp,13
ASIA,2019-10-11 00:00:00+00:00,2019,2019-10-11 07:00:00+00:00,2019-10-11 10:12:00+00:00,1,6.386999999999944,0.42720692923587533,1499.555,0.33,-6.386999999999944,0.42000000000000004,-6.8069999999999435,-1.065758572099578,sl,7
LON,2019-10-11 00:00:00+00:00,2019,2019-10-11 14:02:00+00:00,2019-10-11 19:59:00+00:00,-1,23.65000000000009,1.5803953179241783,1478.815,0.36,-6.923000000000002,0.45,-7.373000000000002,-0.3117547568710348,time,14
ASIA,2019-10-14 00:00:00+00:00,2019,2019-10-14 07:06:00+00:00,2019-10-14 09:19:00+00:00,1,4.420000000000073,0.29741595991718484,1488.228,0.33,3.3150000000000546,0.42000000000000004,2.8950000000000546,0.6549773755656124,tp,7
ASIA,2019-10-15 00:00:00+00:00,2019,2019-10-15 07:00:00+00:00,2019-10-15 08:50:00+00:00,-1,4.34699999999998,0.2910469529415682,1489.818,0.33,-4.34699999999998,0.42000000000000004,-4.76699999999998,-1.0966183574879231,sl,7
LON,2019-10-15 00:00:00+00:00,2019,2019-10-15 13:11:00+00:00,2019-10-15 14:32:00+00:00,-1,9.339999999999918,0.6252514715339073,1488.185,0.345,7.004999999999939,0.435,6.569999999999939,0.7034261241970018,tp,13
ASIA,2019-10-16 00:00:00+00:00,2019,2019-10-16 07:00:00+00:00,2019-10-16 07:26:00+00:00,-1,4.119999999999891,0.2777709514892175,1480.198,0.33,-4.119999999999891,0.42000000000000004,-4.539999999999891,-1.1019417475728182,sl,7
LON,2019-10-16 00:00:00+00:00,2019,2019-10-16 13:00:00+00:00,2019-10-16 13:41:00+00:00,1,6.482999999999947,0.4372105907659874,1490.878,0.345,-6.482999999999947,0.435,-6.917999999999947,-1.0670985654789453,sl,13
ASIA,2019-10-17 00:00:00+00:00,2019,2019-10-17 09:31:00+00:00,2019-10-17 12:25:00+00:00,-1,6.029999999999973,0.4050495469579261,1485.548,0.33,-6.029999999999973,0.42000000000000004,-6.449999999999973,-1.0696517412935327,sl,9
LON,2019-10-17 00:00:00+00:00,2019,2019-10-17 13:18:00+00:00,2019-10-17 19:59:00+00:00,1,7.970000000000027,0.5355914688016107,1491.855,0.345,-0.08999999999991815,0.435,-0.5249999999999182,-0.06587202007527182,time,13
ASIA,2019-10-18 00:00:00+00:00,2019,2019-10-18 07:00:00+00:00,2019-10-18 07:03:00+00:00,-1,2.1749999999999545,0.14577487417231053,1489.795,0.33,1.631249999999966,0.42000000000000004,1.211249999999966,0.5568965517241339,tp,7
LON,2019-10-18 00:00:00+00:00,2019,2019-10-18 13:00:00+00:00,2019-10-18 19:59:00+00:00,1,5.579999999999927,0.3749449727935713,1491.148,0.345,-0.5429999999998927,0.435,-0.9779999999998927,-0.17526881720428414,time,13
ASIA,2019-10-21 00:00:00+00:00,2019,2019-10-21 07:42:00+00:00,2019-10-21 12:35:00+00:00,-1,3.7000000000000455,0.24827334879299967,1488.865,0.33,-3.7000000000000455,0.42000000000000004,-4.120000000000045,-1.1135135135135121,sl,7
LON,2019-10-21 00:00:00+00:00,2019,2019-10-21 13:02:00+00:00,2019-10-21 15:05:00+00:00,1,5.212999999999965,0.3497494789366758,1492.988,0.345,-5.212999999999965,0.435,-5.647999999999965,-1.0834452330711688,sl,13
NY,2019-10-21 00:00:00+00:00,2019,2019-10-21 18:37:00+00:00,2019-10-21 22:59:00+00:00,-1,11.883000000000038,0.7982652258381308,1483.068,0.345,-0.6870000000001255,0.435,-1.1220000000001256,-0.09442060085837936,time,18
ASIA,2019-10-22 00:00:00+00:00,2019,2019-10-22 07:00:00+00:00,2019-10-22 15:59:00+00:00,1,5.037000000000035,0.3394382150782289,1486.598,0.33,-2.423000000000002,0.42000000000000004,-2.8430000000000017,-0.5644232678181422,time,7
LON,2019-10-22 00:00:00+00:00,2019,2019-10-22 14:01:00+00:00,2019-10-22 15:48:00+00:00,-1,3.173000000000002,0.21330356569547604,1485.575,0.36,2.3797500000000014,0.45,1.9297500000000014,0.6081783800819415,tp,14
ASIA,2019-10-23 00:00:00+00:00,2019,2019-10-23 07:00:00+00:00,2019-10-23 08:37:00+00:00,1,2.856999999999971,0.19184649200709558,1491.718,0.33,2.142749999999978,0.42000000000000004,1.7227499999999782,0.6029926496324801,tp,7
LON,2019-10-23 00:00:00+00:00,2019,2019-10-23 13:36:00+00:00,2019-10-23 19:59:00+00:00,1,4.960000000000036,0.33227352296408325,1495.075,0.345,-3.2970000000000255,0.435,-3.7320000000000255,-0.7524193548387093,time,13
NY,2019-10-23 00:00:00+00:00,2019,2019-10-23 17:36:00+00:00,2019-10-23 22:59:00+00:00,-1,4.8530000000000655,0.3249086101082998,1491.178,0.34,-1.1799999999998363,0.43000000000000005,-1.6099999999998365,-0.3317535545023315,time,17
ASIA,2019-10-24 00:00:00+00:00,2019,2019-10-24 07:15:00+00:00,2019-10-24 08:01:00+00:00,-1,2.617000000000189,0.17534514322200334,1489.108,0.33,-2.617000000000189,0.42000000000000004,-3.037000000000189,-1.1604891096675467,sl,7
LON,2019-10-24 00:00:00+00:00,2019,2019-10-24 13:01:00+00:00,2019-10-24 13:33:00+00:00,1,4.6400000000001,0.3114386426396087,1493.188,0.345,3.480000000000075,0.435,3.045000000000075,0.656250000000002,tp,13
NY,2019-10-24 00:00:00+00:00,2019,2019-10-24 18:17:00+00:00,2019-10-24 22:59:00+00:00,1,10.809999999999945,0.7207626642450664,1503.125,0.345,-0.21700000000009823,0.435,-0.6520000000000983,-0.06031452358927859,time,18
ASIA,2019-10-25 00:00:00+00:00,2019,2019-10-25 07:01:00+00:00,2019-10-25 11:34:00+00:00,1,4.15300000000002,0.2764386638503568,1505.055,0.33,3.114750000000015,0.42000000000000004,2.694750000000015,0.64886828798459,tp,7
LON,2019-10-25 00:00:00+00:00,2019,2019-10-25 13:00:00+00:00,2019-10-25 15:17:00+00:00,1,6.069999999999936,0.4031395507558917,1514.138,0.345,-6.069999999999936,0.435,-6.504999999999936,-1.0716639209225707,sl,13
NY,2019-10-25 00:00:00+00:00,2019,2019-10-25 17:01:00+00:00,2019-10-25 20:59:00+00:00,-1,16.04000000000019,1.0625358458526688,1501.868,0.34,-2.3300000000001546,0.43000000000000005,-2.7600000000001548,-0.17206982543641658,time,17
